fromId,toId
1004,10151
1004,10180
1005,10209
1005,10238
1006,10267
1006,10296
1007,10325
1007,10354
1008,10383
1008,10412
1009,10441
1009,10470
1010,10499
1010,10528
1011,10557
1011,10586
1012,10615
1012,10644
1013,10673
1013,10702
1014,10731
1014,10760
1015,10789
1015,10818
1016,10847
1016,10876
1017,10905
1017,10934
1018,10963
1018,10992
1019,11021
1019,11050
1020,11079
1020,11108
1021,11137
1021,11166
1022,11195
1022,11224
1023,11253
1023,11282
1024,11311
1024,11340
1025,11369
1025,11398
1026,11427
1026,11456
1027,11485
1027,11514
1028,11543
1028,11572
1029,11601
1029,11630
1030,11659
1030,11688
1031,11717
1031,11746
1032,11775
1032,11804
1033,11833
1033,11862
1034,11891
1034,11920
1035,11949
1036,11978
1036,12007
1037,12036
1037,12065
1038,12094
1038,12123
1039,12152
1039,12181
1040,12210
1040,12239
1041,12268
1042,12297
1042,12326
1043,12355
1043,12384
1044,12413
1044,12442
1045,12471
1045,12500
1046,12529
1047,12558
1047,12587
1048,12616
1048,12645
1049,12674
1049,12703
1050,12732
1050,12761
1051,12790
1051,12819
1052,12848
1052,12877
1053,12906
1053,12935
1054,12964
1054,12993
1055,13022
1055,13051
1056,13080
1056,13109
1057,13138
1058,13167
1058,13196
1059,13225
1059,13254
1060,13283
1060,13312
1061,13341
1061,13370
1062,13399
1062,13428
1063,13457
1063,13486
1064,13515
1064,13544
1065,13573
1065,13602
1066,13631
1066,13660
1067,13689
1067,13718
1068,13747
1068,13776
1069,13805
1069,13834
1070,13863
1070,13892
1071,13921
1071,13950
1072,13979
1072,14008
1073,14037
1073,14066
1074,14095
1074,14124
1075,14150
1075,14211
1076,14272
1076,14331
1077,14390
1077,14447
1078,14504
1078,14565
1079,14626
1079,14687
1080,14748
1080,14807
1081,14868
1081,14929
1082,14989
1082,15050
1083,15111
1083,15172
1084,15233
1084,15292
1085,15351
1085,15412
1087,15591
1087,15652
1088,15713
1088,15774
1089,15835
1089,15896
1090,15957
1090,16016
1091,16075
1091,16135
1092,16194
1092,16251
1093,16309
1093,16369
1094,16429
1094,16490
1095,16551
1095,16611
1096,16672
1096,16733
1097,16793
1097,16852
1098,16912
1098,16973
1099,17033
1099,17093
1100,17154
1100,17215
1101,17276
1101,17335
1102,17393
1102,17453
1103,17514
1103,17575
1104,17636
1104,17697
1105,17758
1105,17815
1106,17872
1106,17933
1107,17993
1107,18051
1108,18111
1108,18172
1109,18233
1109,18294
1110,18353
1110,18414
1111,18475
1111,18533
1112,18592
1112,18651
1113,18710
1113,18771
1114,18832
1114,18892
1115,18951
1115,19011
1116,19071
1116,19129
1117,19189
1117,19249
1118,19306
1118,19366
1119,19426
1119,19486
1120,19547
1120,19607
1121,19667
1121,19728
1122,19789
1122,19850
1123,19911
1123,19972
1124,20032
1124,20091
1125,20150
1125,20209
1126,20268
1126,20329
1127,20389
1127,20446
1128,20503
1128,20562
1129,20621
1129,20682
1130,20743
1130,20803
1131,20864
1131,20924
1132,20984
1132,21044
1133,21104
1133,21163
1134,21222
1134,21280
1135,21338
1135,21398
1136,21459
1136,21517
1137,21576
1137,21636
1138,21696
1138,21756
1139,21816
1139,21877
1140,21938
1140,21996
1141,22055
1141,22115
1142,22175
1142,22234
1143,22293
1143,22354
1145,22533
1145,22592
1146,22650
1146,22711
1147,22772
1147,22833
1148,22894
1148,22955
1149,23016
1149,23077
1150,23137
1150,23197
1151,23258
1151,23319
1152,23379
1152,23439
1153,23497
1153,23556
1154,23615
1154,23676
1155,23735
1155,23794
1156,23853
1156,23913
1157,23973
1157,24031
1158,24089
1158,24150
1159,24211
1159,24272
1160,24332
1160,24393
1161,24454
1161,24513
1162,24572
1162,24631
1163,24691
1163,24752
1164,24813
1164,24870
1165,24928
1165,24986
1166,25044
1166,25103
1001,10007
1002,10036
1002,10065
1003,10094
1003,10123
1004,10152
1004,10181
1005,10210
1005,10239
1006,10268
1006,10297
1007,10326
1007,10355
1008,10384
1008,10413
1009,10442
1009,10471
1010,10500
1010,10529
1011,10558
1011,10587
1012,10616
