fromId,toId
15500,415500
15559,115559
15559,215559
15559,315559
15559,415559
15620,115620
15620,415620
15681,215681
15681,315681
15681,415681
15803,215803
15803,515803
15864,415864
15984,215984
16044,216044
16397,316397
16397,416397
16458,116458
16458,216458
16519,216519
16519,316519
16519,516519
16701,116701
16701,216701
16701,316701
16701,416701
16762,116762
16762,416762
16821,116821
16821,416821
16941,116941
16941,216941
17061,317061
17061,417061
17122,317122
17122,417122
17183,117183
17183,217183
17183,317183
17183,417183
17244,417244
17482,317482
17543,217543
17543,317543
17543,417543
17604,217604
17604,317604
17604,417604
17665,317665
17665,417665
17726,217726
17726,417726
17901,117901
17901,217901
17901,417901
17901,517901
17962,217962
18020,118020
18020,418020
18079,418079
18140,118140
18140,218140
18140,418140
18201,218201
18262,118262
18262,218262
18322,218322
18322,318322
18382,118382
18382,218382
18443,218443
18502,118502
18502,318502
18502,418502
18560,318560
18560,418560
18619,218619
18619,418619
18739,118739
18739,218739
18739,318739
18739,418739
18800,118800
18800,318800
18800,418800
18860,118860
18860,218860
18860,318860
18919,118919
19097,119097
19097,219097
19097,319097
19097,419097
19157,119157
19157,319157
19157,419157
19217,319217
19334,119334
19334,219334
19334,319334
19334,419334
19394,219394
19394,319394
19394,419394
19454,119454
19454,219454
19454,419454
19515,219515
19575,119575
19575,319575
19575,419575
19635,319635
19635,419635
19818,119818
19818,219818
19818,319818
19818,419818
19879,319879
19879,419879
19940,119940
19940,419940
20060,220060
20177,120177
20177,220177
20177,420177
20236,220236
20236,320236
20236,420236
20297,120297
20297,220297
20297,320297
20297,420297
20358,120358
20358,220358
20358,420358
20473,320473
20473,420473
20530,120530
20530,320530
20530,420530
20589,120589
20589,320589
20589,420589
20650,120650
20650,220650
20650,320650
20650,420650
20711,120711
20711,220711
20711,320711
20711,420711
20772,120772
20772,220772
20772,420772
20832,220832
20892,320892
20892,420892
20953,220953
20953,320953
20953,420953
21012,121012
21012,221012
21012,521012
21072,221072
21072,521072
21131,121131
21131,221131
21131,321131
21131,421131
21190,121190
21190,221190
21190,321190
21190,421190
21249,121249
21249,221249
21249,321249
21307,121307
21307,221307
21366,121366
21366,221366
21366,321366
21366,421366
21427,121427
21427,221427
21427,321427
21427,421427
21485,121485
21485,221485
21485,421485
21544,221544
21544,421544
21604,121604
21604,221604
21604,321604
21604,421604
21664,121664
21664,221664
21664,321664
21664,421664
